t,angle,iteration,phase angle
4.11104,48,424,7173.77875
4.11901,37,425,7187.09184
4.13095,26,426,7207.03642
4.13993,15,427,7222.03661
4.1519,5,429,7242.0313
4.15991,1,430,7255.4112
4.17284,7,431,7277.00947
4.18082,17,432,7290.33926
4.19282,29,433,7310.38406
4.20077,40,434,7323.66374
4.21373,51,435,7345.31213
4.2257,62,436,7365.30682
4.2337,73,437,7378.67002
4.24565,85,438,7398.6313
4.25462,90,439,7413.61478
4.26662,90,440,7433.65958
4.2746,91,441,7446.98938
4.28654,91,442,7466.93395
4.29552,81,443,7481.93414
4.3075,70,444,7501.94554
4.31548,58,445,7515.27533
4.32843,48,446,7536.90701
4.33641,37,447,7550.2368
4.34839,26,448,7570.24819
4.35635,15,449,7583.54458
4.36932,5,450,7605.20966
4.3773,1,451,7618.53946
4.38929,7,452,7638.56755
4.39724,17,453,7651.84723
4.41021,29,454,7673.51232
4.41821,40,455,7686.87552
4.43016,51,456,7706.8368
4.43813,62,457,7720.14989
4.4511,74,458,7741.81498
4.45908,85,459,7755.14477
4.47105,90,460,7775.13946
4.48002,90,461,7790.12294
4.49199,91,462,7810.11763
4.5,91,463,7823.49754
4.51194,82,465,7843.44211
4.52091,72,466,7858.4256
4.53288,61,467,7878.42029
4.54089,50,468,7891.80019
4.55283,39,469,7911.74477
4.5618,29,470,7926.72826
4.57377,18,472,7946.72294
4.58178,7,473,7960.10285
4.59372,1,474,7980.04742
4.60269,2,475,7995.03091
4.61468,14,476,8015.05901
4.62264,25,477,8028.35539
4.63561,36,478,8050.02048
4.64359,47,479,8063.35027
4.65555,58,480,8083.32826
4.66353,70,481,8096.65805
4.6765,81,482,8118.32314
4.68448,92,483,8131.65293
4.69644,91,484,8151.63091
4.70442,90,485,8164.9607
4.71739,91,486,8186.62579
4.72539,87,487,8199.98899
4.73736,75,488,8219.98368
4.74531,65,489,8233.26336
4.75828,54,490,8254.92845
4.76626,43,491,8268.25824
4.77825,32,492,8288.28634
4.7872,21,493,8303.23642
4.79917,11,494,8323.2311
4.80715,0,495,8336.5609
4.81912,0,496,8356.55558
4.82809,9,497,8371.53907
4.84006,20,498,8391.53376
4.84804,32,499,8404.86355
4.861,43,500,8426.51194
4.87297,54,501,8446.50662
4.88095,65,502,8459.83642
4.89292,76,503,8479.8311
4.90189,88,504,8494.81459
4.91386,90,505,8514.80928
4.92184,91,506,8528.13907
4.93381,91,507,8548.13376
4.94279,90,508,8563.13395
4.95475,80,509,8583.11194
4.96276,68,510,8596.49184
4.97473,57,511,8616.48653
4.98368,46,512,8631.43661
4.99564,36,513,8651.41459
5.00362,25,514,8664.74438
5.01659,14,515,8686.40947
5.02457,3,516,8699.73926
5.03653,1,517,8719.71725
5.04451,6,518,8733.04704
5.05748,17,520,8754.71213
5.06546,28,521,8768.04192
5.07743,39,522,8788.03661
5.08543,50,523,8801.39981
5.09837,61,524,8823.01478
5.10638,73,525,8836.39469
5.11832,84,527,8856.33926
5.12633,91,528,8869.71917
5.13929,90,529,8891.36755
5.14727,91,530,8904.69734
5.15924,91,531,8924.69203
5.16722,83,532,8938.02182
5.18018,73,534,8959.67021
5.18813,62,535,8972.94989
5.20013,51,536,8992.99469
5.20907,41,537,9007.92806
5.22107,30,538,9027.97286
5.22905,19,539,9041.30266
5.24102,8,541,9061.29734
5.24999,0,542,9076.28083
5.26196,2,543,9096.27552
5.26994,13,544,9109.60531
5.28188,25,545,9129.54989
5.29085,36,546,9144.53338
5.30282,47,548,9164.52806
5.31083,58,549,9177.90797
5.32377,69,550,9199.52294
5.33174,81,551,9212.83603
5.34374,92,552,9232.88083
5.35172,91,553,9246.21062
5.36466,90,555,9267.8256
5.37264,91,556,9281.15539
5.38464,84,557,9301.20019
5.39258,74,558,9314.46317
5.40555,63,559,9336.12826
5.41353,52,560,9349.45805
5.42549,42,562,9369.43603
5.43347,31,563,9382.76582
5.44644,20,564,9404.43091
5.45442,9,565,9417.7607
5.46641,0,566,9437.7888
5.47536,1,567,9452.73888
5.48733,10,568,9472.73357
5.49531,22,569,9486.06336
5.50727,33,570,9506.04134
5.52024,44,571,9527.70643
5.52822,55,572,9541.03622
5.54022,67,573,9561.08102
5.54819,78,574,9574.39411
5.56113,89,575,9596.00909
5.56911,91,576,9609.33888
5.5811,91,577,9629.36698
5.58908,91,578,9642.69677
5.60202,88,579,9664.31174
5.61,76,580,9677.64154
5.62199,65,581,9697.66963
5.63094,55,582,9712.61971
5.64291,44,584,9732.6144
5.65089,33,585,9745.94419
5.66289,22,586,9765.98899
5.67183,12,587,9780.92237
5.6838,1,588,9800.91706
5.69178,0,589,9814.24685
5.70475,9,590,9835.91194
5.71273,21,591,9849.24173
5.72469,32,592,9869.21971
5.73267,43,593,9882.5495
5.74564,54,594,9904.21459
5.75362,66,595,9917.54438
5.76558,77,596,9937.52237
5.77359,88,597,9950.90227
5.78653,90,598,9972.51725
5.79451,91,599,9985.84704
5.80648,91,600,10005.84173
5.81448,88,601,10019.20493
5.82742,76,602,10040.8199
5.8354,65,603,10054.1497
5.84737,55,604,10074.14438
5.85537,44,605,10087.50758
5.86831,33,606,10109.12256
5.87629,22,607,10122.45235
5.88826,12,608,10142.44704
5.89626,1,609,10155.81024
5.9092,0,611,10177.42522
5.91718,9,612,10190.75501
5.92917,20,613,10210.7831
5.93812,31,614,10225.73318
5.95009,43,615,10245.72787
5.95807,54,616,10259.05766
5.97104,65,618,10280.72275
5.97904,76,619,10294.08595
5.99098,88,620,10314.03053
5.99896,90,621,10327.36032
6.01193,91,622,10349.02541
6.0199,91,623,10362.3385
6.03187,90,625,10382.33318
