t,angle,iteration,phase angle
4.73413,91,493,3063.22549
4.7424,91,494,3070.31421
4.75444,91,495,3080.63441
4.76282,91,496,3087.81741
4.77519,85,497,3098.42048
4.7829,80,498,3105.02919
4.79535,74,499,3115.70083
4.80379,68,500,3122.93526
4.81604,62,502,3133.43547
4.82831,57,503,3143.95282
4.83617,51,504,3150.6901
4.848,45,505,3160.8303
4.856,40,506,3167.68758
4.86897,34,507,3178.80495
4.87737,28,508,3186.00509
4.88938,23,509,3196.29958
4.89823,17,510,3203.88545
4.91024,11,512,3214.17994
4.91841,6,513,3221.18294
4.93077,0,514,3231.77743
4.9388,0,515,3238.66043
4.95125,5,516,3249.33207
4.95931,11,517,3256.24078
4.97169,16,519,3266.85242
4.97979,22,520,3273.79542
4.99149,27,521,3283.82419
5.00039,33,522,3291.45291
5.01227,38,523,3301.63597
5.02081,44,524,3308.95612
5.03292,49,526,3319.33633
5.04056,55,527,3325.88503
5.05342,60,528,3336.90811
5.06182,66,529,3344.10825
5.07417,71,530,3354.69418
5.08138,77,531,3360.8743
5.09435,82,532,3371.99167
5.1028,88,533,3379.23467
5.1151,90,534,3389.77774
5.12347,91,535,3396.95217
5.13561,91,536,3407.35809
5.14374,91,537,3414.3268
5.15608,91,538,3424.90415
5.16423,91,539,3431.89001
5.17648,91,540,3442.39022
5.18467,91,541,3449.41036
5.19706,85,542,3460.03057
5.20514,79,543,3466.95642
5.21746,73,544,3477.51663
5.22471,67,545,3483.73104
5.23793,61,547,3495.0627
5.24615,56,548,3502.10856
5.2584,50,549,3512.60877
5.26585,45,550,3518.99461
5.27882,39,551,3530.11197
5.28712,33,552,3537.2264
5.29914,28,554,3547.52946
5.30754,22,555,3554.72961
5.32007,16,556,3565.46982
5.32782,11,557,3572.11281
5.34036,5,558,3582.8616
5.34848,0,559,3589.82174
5.36073,1,560,3600.32195
5.3691,5,561,3607.49638
5.38083,10,562,3617.55086
5.38945,16,563,3624.93958
5.40181,21,564,3635.53408
5.40996,27,565,3642.51993
5.42181,32,566,3652.67728
5.43046,38,567,3660.09171
5.4427,43,568,3670.58335
5.45437,49,569,3680.58641
5.46239,54,570,3687.46083
5.47546,60,571,3698.66391
5.48327,65,572,3705.35833
5.4957,71,573,3716.01283
5.50419,76,574,3723.29012
5.51644,82,575,3733.79033
5.52451,87,576,3740.70761
5.53706,91,577,3751.46497
5.54488,91,578,3758.16796
5.5574,91,579,3768.89961
5.56566,91,580,3775.97975
5.57761,91,581,3786.22281
5.58611,91,582,3793.50867
5.59842,91,583,3804.06031
5.60662,91,584,3811.08902
5.61866,85,585,3821.40923
5.62675,79,586,3828.34365
5.63955,73,587,3839.3153
5.64752,67,588,3846.14686
5.6598,62,589,3856.67279
5.66766,56,590,3863.41007
5.68025,51,591,3874.20171
5.68844,45,592,3881.22185
5.70076,39,593,3891.78206
5.70892,33,594,3898.77649
5.72043,28,596,3908.6424
5.72941,22,597,3916.3397
5.74169,17,598,3926.86562
5.74986,11,599,3933.86862
5.76191,5,600,3944.1974
5.77039,0,601,3951.46611
5.78254,1,602,3961.88061
5.79089,5,603,3969.03789
5.80313,10,604,3979.52953
5.81138,16,605,3986.6011
5.82356,21,606,3997.04131
5.83178,27,607,4004.08717
5.84405,32,608,4014.60452
5.85158,38,609,4021.05893
5.8647,43,610,4032.30487
5.87171,49,611,4038.31356
5.88467,54,612,4049.42236
5.89265,60,613,4056.2625
5.905,65,614,4066.84842
5.91385,71,615,4074.43429
5.92607,76,616,4084.90878
5.93426,82,617,4091.92892
5.9463,87,618,4102.24913
5.95472,91,619,4109.46642
5.96696,91,620,4119.95805
5.97518,91,621,4127.00391
5.98744,91,623,4137.51269
5.99542,91,624,4144.35283
6.0075,91,625,4154.70732
6.0155,91,626,4161.5646
6.02814,91,627,4172.3991
6.03665,85,628,4179.69354
6.04785,80,630,4189.29373
6.06124,74,631,4200.7711
6.06942,68,632,4207.78267
6.08167,62,633,4218.28288
6.08958,57,634,4225.06301
6.10195,51,635,4235.66608
6.10996,46,636,4242.53193
6.12263,40,637,4253.39215
6.13086,34,638,4260.44658
6.14313,29,639,4270.96393
6.15101,23,640,4277.71835
6.16354,17,641,4288.45857
6.17178,11,642,4295.52157
6.18405,6,643,4306.03892
6.19225,0,644,4313.06763
6.20434,0,645,4323.4307
6.21273,5,646,4330.62227
6.22498,10,647,4341.12248
6.23261,16,648,4347.66261
6.24549,21,649,4358.70283
6.25343,27,650,4365.50868
6.26601,32,652,4376.29175
6.2742,38,653,4383.31189
6.28648,43,654,4393.83782
6.29412,49,655,4400.38652
6.30698,54,656,4411.4096
6.31482,60,657,4418.12973
6.32705,65,658,4428.6128
6.33567,71,659,4436.00152
6.34787,76,660,4446.45887
6.35584,82,661,4453.29044
6.3684,87,662,4464.05637
6.3768,91,663,4471.25651
6.38901,91,664,4481.72243
6.39704,91,665,4488.60543
6.40922,91,666,4499.04564
6.41719,91,667,4505.8772
6.42984,91,668,4516.72028
6.43807,91,669,4523.7747
6.45039,91,670,4534.33491
6.45851,85,671,4541.29505
6.4705,80,672,4551.5724
6.47901,74,673,4558.86683
6.49133,68,674,4569.42704
6.49945,63,675,4576.38718
6.51176,57,676,4586.93882
6.51977,52,677,4593.80467
6.53218,46,679,4604.44203
6.5404,40,680,4611.48789
6.55275,34,681,4622.07381
6.56089,29,682,4629.05109
6.57318,23,683,4639.58559
6.58109,17,684,4646.36573
6.59302,12,686,4656.59164
6.60181,6,687,4664.12608
6.61419,1,688,4674.73772
6.62212,0,689,4681.535
6.63438,5,690,4692.04378
6.64279,10,691,4699.2525
6.65501,16,693,4709.72699
6.66325,21,694,4716.78999
6.67558,27,695,4727.35877
6.68369,32,696,4734.31034
6.6958,38,697,4744.69055
6.7072,43,698,4754.46217
6.71616,49,699,4762.14233
6.72885,54,700,4773.01969
6.73704,60,701,4780.03983
6.74899,65,702,4790.28289
6.75746,71,703,4797.54303
6.76963,76,704,4807.97467
6.77805,82,705,4815.19196
6.7902,87,706,4825.60645
6.79768,91,707,4832.01801
6.80965,91,709,4842.27822
6.81907,91,710,4850.35266
6.83125,91,711,4860.79287
6.83917,91,712,4867.58158
6.851,91,713,4877.72178
6.85987,91,714,4885.32479
6.87206,91,716,4895.77357
6.88037,85,717,4902.89657
6.89255,80,718,4913.33678
6.901,74,719,4920.57978
6.91317,68,720,4931.01142
6.92143,63,721,4938.09156
6.93352,57,722,4948.45462
6.94139,51,723,4955.20047
6.95407,46,724,4966.06926
6.96215,40,725,4972.99512
6.97425,34,726,4983.36675
6.98193,29,727,4989.94974
6.9949,23,728,5001.06711
7.00326,17,729,5008.23296
7.01551,12,731,5018.73317
7.02371,6,732,5025.76188
7.03595,1,733,5036.25352
7.04365,0,734,5042.85366
7.05565,5,735,5053.13958
7.06359,10,736,5059.94543
7.07659,15,738,5071.08851
7.08456,20,739,5077.92007
7.09653,26,740,5088.18028
7.10451,32,741,5095.02041
7.11745,37,742,5106.11206
7.12543,42,743,5112.9522
7.13742,48,745,5123.22955
7.14637,54,746,5130.90113
