t,angle,iteration
7.77928,61,758

7.78747,71,759

7.79973,80,760

7.81173,90,761

7.81974,91,762

7.8317,91,763

7.83974,91,764

7.85171,87,765

7.85974,77,766

7.8716,68,767

7.87963,59,768

7.89163,50,769

7.89959,41,770

7.91163,31,771

7.91964,22,772

7.93162,13,773

7.94336,4,774

7.95536,1,775

7.96342,2,776

7.97562,13,777

7.98363,22,778

7.99563,31,779

8.00363,41,780

8.01564,50,781

8.02363,59,782

8.03563,69,783

8.0434,79,784

8.0554,88,785

8.06337,91,786

8.07574,91,787

8.0837,91,788

8.09568,91,789

8.10337,82,790

8.11635,73,791

8.12433,63,792

8.13996,53,793

8.14798,44,794

8.16028,36,795

8.16834,26,796

8.18032,16,797

8.18834,8,798

8.20022,0,799

8.20825,1,800

8.22023,10,801

8.22797,21,802

8.24,30,803

8.248,39,804

8.26,49,805

8.26835,58,806

8.28033,68,807

8.28833,78,808

8.30028,87,809

8.31196,90,810

8.32397,91,811

8.32854,91,812

8.34458,91,813

8.35278,82,814

8.36485,72,815

8.37293,62,816

8.38493,53,817

8.39292,44,818

8.40482,35,819

8.41282,26,820

8.42536,16,821

8.43336,7,822

8.44574,0,823

8.45374,1,824

8.46577,10,825

8.47779,21,826

8.48583,30,827

8.49778,39,828

8.50584,49,829

8.51777,58,830

8.52583,68,831

8.53782,78,832

8.54946,87,833

8.56147,90,834

8.56967,91,835

8.58173,91,836

8.58974,91,837

8.60147,83,838

8.60947,74,839

8.62146,65,840

8.62982,56,841

8.64184,46,842

8.64983,37,843

8.66181,28,844

8.66964,19,845

8.68182,9,846

8.68984,0,847

8.70179,0,848

8.70973,6,849

8.72548,15,850

8.7336,23,851

8.74583,33,852

8.75383,43,853

8.7657,52,854

8.77374,62,855

8.78546,72,856

8.7935,81,857

8.80546,91,858

8.81349,91,859

8.82549,90,860

8.83383,91,861

8.84584,84,862

8.85383,76,863

8.86583,67,864

8.87383,58,865

8.88946,49,866

8.89746,39,867

8.90973,30,868

8.91773,21,869

8.92972,12,870

8.93772,2,871

8.94973,0,872

8.95773,6,873

8.96971,15,874

8.97772,23,875

8.98972,33,876

8.99773,43,877

9.0095,52,878

9.01747,62,879

9.02972,72,880

9.03784,81,881

9.04946,91,882

9.06146,91,883

9.07355,90,884

9.08175,91,885

9.09373,91,886

9.10574,82,887

9.11373,72,888

9.12572,62,889

9.1337,53,890

9.14572,44,891

9.15346,35,892

9.1657,26,893

9.17375,16,894

9.18547,7,895

9.19375,0,896

9.20572,1,897

9.21753,9,898

9.22947,19,899

9.23747,29,900

9.24948,38,901

9.25752,47,902

9.26947,57,903

9.27746,67,904

9.28983,76,905

9.29746,86,906

9.30946,90,907

9.31746,91,908

9.32946,91,909

9.33784,91,910

9.34984,86,911

9.35784,76,912

9.36977,67,913

9.37784,58,914

9.38983,50,915

9.40146,40,916

9.41358,31,917

9.42169,22,918

9.43373,13,919

9.44175,3,920

9.45374,1,921

9.46174,0,922

9.47346,9,923

9.48168,19,924

9.49374,29,925

9.50166,38,926

9.51374,48,927

9.52173,57,928

9.53374,67,929

9.54174,77,930

9.55375,86,931

9.56173,90,932

9.57746,91,933

9.58546,91,934

9.59747,91,935

9.6058,83,936

9.6183,74,937

9.62644,65,938

9.63845,56,939

9.64646,46,940

9.65845,37,941

9.66641,29,942

9.67844,19,943

9.68607,9,944

9.6984,1,945

9.70645,0,946

9.71845,6,947

9.72644,15,948

9.73811,24,949

9.74644,34,950

9.75845,44,951

9.7709,53,952

9.77928,63,953

9.7909,72,954

9.79893,81,955

9.81491,91,956

9.82312,91,957

9.83528,90,958

9.8432,91,959

9.85529,91,960

9.86327,83,961

9.87517,74,962

9.88317,65,963

9.89518,55,964

9.90312,46,965

9.91518,37,966

9.92318,28,967

9.93518,18,968

9.94318,9,969

9.95518,0,970

9.96317,0,971

9.97891,9,972

9.98691,20,973

