t,angle,iteration
0.26,1,962
0.26,6,963
0.26,12,964
0.26,18,965
0.26,23,966
0.26,29,967
0.26,35,968
0.26,41,969
0.26,47,970
0.26,52,971
0.26,58,972
0.26,64,973
0.26,70,974
0.26,76,975
0.26,81,976
0.26,87,977
0.26,91,978
0.26,91,979
0.264,91,980
0.264,91,981
0.264,91,982
0.264,91,983
0.264,91,984
0.264,91,985
0.264,85,986
0.264,79,987
0.264,73,988
0.264,67,989
0.264,61,990
0.264,55,991
0.264,49,992
0.264,43,993
0.264,37,994
0.268,31,995
0.268,25,996
0.268,19,997
0.268,13,998
0.268,7,999
0.268,1,1000
0.268,0,1001
0.268,5,1002
0.268,10,1003
0.268,15,1004
0.268,21,1005
0.268,27,1006
0.268,32,1007
0.27204,38,1008
0.27204,44,1009
0.27204,50,1010
0.27204,55,1011
0.27204,61,1012
0.27204,67,1013
0.27204,73,1014
0.27204,79,1015
0.27204,84,1016
0.27204,90,1017
0.27204,91,1018
0.27204,91,1019
0.27204,91,1020
0.27204,91,1021
0.27204,91,1022
0.27204,91,1023
0.27204,91,1024
0.27604,86,1025
0.27604,80,1026
0.27604,74,1027
0.27604,68,1028
0.27604,62,1029
0.27604,56,1030
0.27604,50,1031
0.27604,44,1032
0.27604,38,1033
0.27604,32,1034
0.27604,26,1035
0.27604,20,1036
0.27604,14,1037
0.27604,8,1038
0.27604,2,1039
0.27604,1,1040
0.27604,5,1041
0.27604,11,1042
0.28004,17,1043
0.28004,23,1044
0.28004,29,1045
0.28004,34,1046
0.28004,40,1047
0.28004,46,1048
0.28004,52,1049
0.28004,58,1050
0.28004,63,1051
0.28004,69,1052
0.28004,75,1053
0.284,81,1054
0.284,87,1055
0.284,91,1056
0.284,91,1057
0.284,91,1058
0.284,91,1059
0.284,91,1060
0.284,91,1061
0.284,91,1062
0.284,86,1063
0.284,80,1064
0.284,74,1065
0.284,68,1066
0.284,62,1067
0.288,56,1068
0.288,50,1069
0.288,45,1070
0.288,38,1071
0.288,32,1072
0.288,26,1073
0.288,20,1074
0.288,15,1075
0.288,9,1076
0.288,3,1077
0.288,1,1078
