t,angle,iteration
12.76499,90,1327
12.77375,84,1328
12.78598,78,1329
12.79417,72,1330
12.80615,67,1331
12.81478,61,1332
12.82706,55,1333
12.83532,50,1334
12.84741,44,1335
12.8555,38,1336
12.86778,33,1337
12.87522,27,1338
12.88843,22,1339
12.89661,16,1340
12.9086,10,1341
12.91709,4,1342
12.9294,0,1343
12.93712,1,1344
12.94909,6,1345
12.96213,11,1346
12.97037,17,1347
12.98256,23,1348
12.98965,28,1349
13.00253,33,1350
13.0113,39,1351
13.02365,44,1352
13.03169,50,1353
13.04406,55,1354
13.05186,61,1355
13.06465,66,1357
13.07269,72,1358
13.08497,77,1359
13.09259,83,1360
13.10552,88,1361
13.11393,90,1362
13.1257,91,1364
13.13416,91,1365
13.14641,91,1366
13.15451,91,1367
13.16657,91,1368
13.17509,91,1369
13.18711,90,1371
13.19563,84,1372
13.20792,78,1373
13.21599,72,1374
13.22731,67,1375
13.23616,61,1376
13.24878,55,1378
13.25676,50,1379
13.26918,44,1380
13.27752,38,1381
13.28968,33,1382
13.29802,27,1383
13.31051,21,1384
13.31846,16,1385
13.33036,10,1386
13.33895,4,1387
13.35116,0,1388
13.35849,1,1389
13.37168,7,1390
13.37981,13,1391
13.39195,18,1392
13.40036,24,1393
13.41174,29,1394
13.41972,34,1395
13.43322,40,1396
13.44141,46,1397
13.45359,51,1398
13.46179,56,1399
13.4738,62,1400
13.48157,68,1401
13.49413,73,1402
13.50275,78,1403
13.51507,84,1404
13.5232,90,1405
13.53552,91,1406
13.54392,91,1407
13.556,91,1408
13.56827,91,1409
13.57623,91,1410
13.58883,91,1411
13.59697,91,1412
13.60895,87,1413
13.61744,82,1414
13.62969,76,1415
13.63734,71,1416
13.65017,65,1417
13.65805,59,1418
13.67064,54,1420
13.67887,48,1421
13.69114,42,1422
13.69924,37,1423
13.71164,31,1424
13.72006,25,1425
13.73175,20,1427
13.74033,14,1428
13.75223,8,1429
13.76074,3,1430
13.77275,1,1431
13.78127,3,1432
13.79346,9,1433
13.8017,14,1434
13.81397,19,1435
13.82241,25,1436
13.83454,30,1437
13.84224,35,1438
13.85444,41,1439
13.86319,47,1440
13.87534,52,1441
13.8837,57,1442
13.89597,63,1443
13.90416,69,1444
13.91644,74,1445
13.92478,79,1446
13.93691,85,1447
13.94517,91,1448
13.95688,91,1449
13.96486,91,1450
13.97791,91,1451
13.9862,91,1452
13.99836,91,1454
14.00652,91,1455
14.0188,91,1456
14.02723,87,1457
14.03938,81,1458
14.04704,76,1459
14.05915,70,1461
14.06803,65,1462
14.08026,59,1463
14.0886,53,1464
14.10071,48,1465
14.10901,42,1466
14.12126,37,1467
14.12944,31,1468
14.1417,25,1469
14.14973,19,1470
14.16217,14,1471
14.1703,8,1472
14.18253,2,1473
14.1908,1,1474
14.20304,4,1475
14.21147,9,1476
14.22361,14,1477
14.23584,19,1478
14.24419,25,1479
14.25641,30,1480
14.26416,36,1481
14.27613,41,1482
14.28411,47,1483
14.29707,52,1484
14.30506,58,1485
14.3174,63,1486
14.32556,69,1487
14.33794,74,1488
14.34639,80,1489
14.35862,85,1490
14.36648,91,1491
14.37912,91,1492
14.38737,91,1493
14.39972,91,1494
14.40773,91,1495
14.41956,91,1497
14.42804,91,1498
14.4407,91,1499
14.44882,86,1500
14.46115,81,1501
14.46937,76,1502
14.4816,70,1504
14.49,64,1505
14.50168,59,1506
14.50995,53,1507
14.52274,47,1508
14.53083,41,1509
14.54308,36,1511
14.55082,30,1512
14.56359,25,1513
14.57199,19,1514
14.58401,13,1515
14.59229,8,1516
14.6046,2,1517
14.61274,1,1518
14.624,2,1519
14.63315,8,1520
14.64559,13,1521
14.65371,19,1522
14.66589,24,1523
14.67384,30,1524
14.68681,35,1525
14.69466,41,1526
14.70688,46,1527
14.71468,52,1528
14.72752,57,1529
14.73561,63,1530
14.74835,68,1531
14.75601,74,1532
14.76835,79,1533
14.77675,85,1534
14.78884,90,1535
14.79697,91,1536
14.80906,91,1538
14.82156,91,1539
14.82994,91,1540
14.84209,91,1541
14.85025,91,1542
14.8625,91,1543
14.87056,86,1544
14.88298,81,1545
14.89117,75,1546
14.90319,70,1548
14.9117,64,1549
14.92395,59,1550
14.93195,53,1551
14.94473,47,1552
14.95216,41,1553
14.96413,36,1554
14.97313,30,1555
14.98539,25,1556
14.99357,19,1557
15.00561,13,1558
15.01409,8,1559
15.0264,2,1560
15.03462,1,1561
15.04636,5,1563
15.05489,10,1564
15.06664,15,1565
15.07545,20,1566
15.08772,26,1567
15.09601,32,1568
15.10822,37,1570
15.11655,42,1571
15.12874,48,1572
15.13698,54,1573
15.14926,59,1574
15.15766,65,1575
15.16913,70,1576
15.17789,76,1577
15.18976,81,1578
15.19841,87,1579
15.21062,91,1580
15.21881,91,1581
15.23026,91,1582
15.2393,91,1583
15.25165,91,1584
15.26009,91,1585
15.27217,91,1586
15.28033,91,1587
15.29216,85,1588
15.30085,79,1589
