t,angle,iteration
5.9299,90,620
5.94192,91,621
5.95008,91,622
5.96236,82,623
5.96983,73,624
5.98287,63,625
5.99111,54,626
6.00297,45,628
6.01153,36,629
6.02381,27,630
6.03189,17,631
6.04428,8,632
6.05228,0,633
6.0646,0,634
6.07304,8,635
6.08474,16,636
6.09335,26,637
6.10576,35,638
6.11368,44,639
6.12634,54,640
6.13418,64,641
6.1465,73,642
6.15492,82,643
6.16665,92,644
6.17514,91,645
6.18764,90,646
6.1958,91,647
6.20803,83,648
6.2153,75,649
6.22863,66,650
6.23682,57,651
6.24876,47,652
6.25693,38,653
6.26956,29,654
6.27777,20,655
6.29006,10,656
6.29769,1,657
6.30965,0,658
6.31767,6,659
6.33007,15,660
6.33905,23,661
6.35105,33,662
6.36298,43,663
6.37097,52,664
6.38393,62,665
6.39191,71,666
6.40388,80,667
6.41185,90,668
6.42485,91,669
6.43283,91,670
6.44576,91,671
6.45374,87,672
6.46571,77,673
6.47369,68,674
6.48566,59,675
6.49463,51,676
6.5066,41,677
6.51458,32,678
6.52655,23,679
6.53552,14,680
6.54749,5,681
6.55547,1,682
6.56744,1,683
6.57641,11,684
6.58838,21,685
6.59636,30,686
6.60933,39,687
6.61734,49,688
6.62931,58,689
6.63725,68,690
6.65021,78,691
6.65819,87,692
6.67016,90,693
6.67817,91,694
6.69111,91,695
6.69945,90,696
6.71143,81,697
6.72013,71,698
6.73189,62,699
6.73987,53,700
6.75287,44,701
6.76125,35,702
6.77321,25,703
6.78096,16,704
6.79388,8,705
6.80179,0,706
6.81417,1,707
6.82215,11,708
6.83457,21,709
6.84292,30,710
6.85472,39,711
6.8628,49,712
6.87569,58,713
6.88371,68,714
6.89588,77,715
6.90349,87,716
6.9167,90,718
6.92486,91,719
6.93632,91,720
6.94528,91,721
6.95724,81,722
6.9699,72,723
6.97772,62,724
6.98941,53,725
6.99861,44,726
7.01041,36,727
7.01856,26,728
7.03126,17,729
7.03949,8,730
7.05182,0,731
7.06005,1,732
7.07161,9,733
7.07946,19,734
7.09283,29,735
7.10085,38,736
7.11241,47,737
7.12119,57,738
7.13398,66,739
7.14198,75,740
7.15407,85,741
7.16232,90,742
7.17476,90,743
7.1825,91,744
7.19506,91,746
7.20339,82,747
7.21526,73,748
7.22389,63,749
7.23553,54,750
7.24392,45,751
7.25655,36,752
7.26479,27,753
7.27666,18,754
7.28535,8,755
7.29757,0,756
7.30531,0,757
7.31728,8,758
7.32526,18,759
7.33849,28,760
7.34598,37,761
7.3583,47,762
7.36698,56,763
7.37902,66,764
7.38704,75,765
7.39981,85,767
7.40821,91,768
7.42043,90,769
7.42857,91,770
7.44072,91,771
7.44911,83,772
7.46126,74,774
7.46927,65,775
7.48189,55,776
7.4899,46,777
7.50225,37,778
7.51064,29,779
7.52188,19,780
7.53103,9,781
7.54333,1,782
7.5506,0,783
7.56378,7,784
7.57142,15,785
7.5834,25,786
7.59232,35,787
7.60477,44,789
7.6125,53,790
7.62537,63,791
7.63311,72,792
7.64552,81,793
7.65395,91,794
7.66666,91,796
7.67848,90,797
7.68652,91,798
7.69896,84,799
7.70721,76,800
7.71925,67,801
7.72754,58,802
7.7399,49,803
7.74807,39,804
7.76011,30,805
7.76844,22,806
7.78064,13,807
7.78907,3,808
7.80039,1,809
7.80937,5,810
7.8218,15,811
7.83015,23,812
7.84221,32,813
7.85054,42,814
7.86237,51,815
7.87004,61,816
7.88446,71,817
