t,angle,iteration,phase angle
6.42781,62,663,467.97051
6.43579,63,664,468.48474
6.44776,63,665,469.25609
6.45674,63,666,469.83476
6.4687,64,667,470.60546
6.47668,64,668,471.11969
6.48865,65,669,471.89104
6.49763,65,670,472.46971
6.50959,65,671,473.24041
6.51757,66,672,473.75464
6.52957,66,673,474.52792
6.54051,67,674,475.2329
6.55049,67,675,475.87601
6.5585,67,676,476.39217
6.57342,68,677,477.35362
6.5834,68,678,477.99673
6.59138,69,679,478.51096
6.60733,69,680,479.53878
6.61132,69,681,479.79589
6.62429,70,682,480.63168
6.63227,70,683,481.14591
6.64426,71,684,481.91855
6.65321,71,685,482.49528
6.66518,71,686,483.26663
6.67316,72,687,483.78086
6.68612,72,688,484.61601
6.6941,72,689,485.13024
6.70607,73,690,485.90158
6.71405,73,691,486.41581
6.72701,74,693,487.25096
6.73499,74,694,487.76519
6.74696,74,695,488.53653
6.75494,75,696,489.05077
6.7679,75,697,489.88591
6.77588,76,698,490.40014
6.78785,76,699,491.17149
6.79583,76,700,491.68572
6.80879,77,701,492.52086
6.81677,77,702,493.03509
6.82877,77,703,493.80837
6.83971,78,704,494.51334
6.84968,78,705,495.15581
6.85766,79,706,495.67004
6.86966,79,707,496.44332
6.87764,79,708,496.95755
6.89057,80,710,497.79076
6.89855,80,711,498.30499
6.91055,80,712,499.07827
6.9195,81,713,499.65501
6.93147,81,714,500.42636
6.93945,82,715,500.94059
6.95144,82,716,501.71323
6.96039,82,717,502.28996
6.97236,83,718,503.06131
6.98034,83,719,503.57554
6.99233,84,720,504.34818
7.00128,84,721,504.92492
7.01325,84,722,505.69626
7.02126,85,723,506.21243
7.03419,85,724,507.04564
7.04217,86,725,507.55987
7.05414,86,726,508.33121
7.06215,86,727,508.84738
7.07508,87,728,509.68059
7.08306,87,729,510.19482
7.09503,88,730,510.96617
7.107,88,731,511.73751
7.11598,88,732,512.31618
7.12794,89,733,513.08689
7.13592,89,734,513.60112
7.14889,90,735,514.4369
7.15686,90,736,514.95049
7.16883,90,737,515.72184
7.17684,91,738,516.238
7.18978,91,739,517.07186
7.19775,91,740,517.58544
7.20972,91,741,518.35679
7.2177,91,742,518.87102
7.23067,91,743,519.70681
7.23865,91,744,520.22104
7.25061,91,745,520.99174
7.25859,91,746,521.50597
7.27156,91,747,522.34176
7.27954,91,748,522.85599
7.2915,91,749,523.62669
7.30048,91,750,524.20536
7.31245,91,752,524.97671
7.32043,91,753,525.49094
7.3324,91,754,526.26229
7.34137,91,755,526.84032
7.35334,91,756,527.61166
7.36132,91,757,528.12589
7.37329,91,759,528.89724
7.38226,91,760,529.47527
7.39423,91,761,530.24661
7.40221,91,762,530.76084
7.41418,91,763,531.53219
7.42315,91,764,532.11022
7.43512,91,765,532.88157
7.4431,91,766,533.3958
7.45606,91,767,534.23094
7.46404,91,768,534.74517
7.47601,91,769,535.51652
7.48399,91,770,536.03075
7.49696,91,771,536.86653
7.50593,91,772,537.44456
7.5169,91,773,538.15147
7.52488,91,774,538.6657
7.53785,91,775,539.50149
7.54582,91,776,540.01507
7.55779,91,777,540.78642
7.56577,91,778,541.30065
7.57876,91,779,542.13773
7.58671,91,780,542.65002
7.59868,91,781,543.42137
7.60666,91,782,543.9356
7.61965,91,783,544.77268
7.6276,91,784,545.28498
7.63957,91,785,546.05632
7.65256,91,786,546.8934
7.66052,91,787,547.40634
7.67249,91,788,548.17769
7.68046,91,789,548.69127
7.69346,91,790,549.52899
7.70141,91,791,550.04129
7.71338,91,792,550.81264
7.72135,91,793,551.32623
7.73435,91,794,552.16395
7.7423,91,795,552.67624
7.75427,91,796,553.44759
7.76324,91,797,554.02562
7.77524,91,799,554.7989
7.78319,91,800,555.3112
7.79516,91,801,556.08254
7.80413,91,802,556.66057
7.8161,91,803,557.43192
7.82408,91,804,557.94615
7.83605,91,805,558.71749
7.84505,91,806,559.29745
7.85699,91,807,560.06687
7.86497,91,808,560.5811
7.87794,91,809,561.41689
7.88595,91,810,561.93305
7.89788,90,811,562.70182
7.90586,90,812,563.21605
7.91883,90,813,564.05184
7.92683,89,814,564.56736
7.93877,89,815,565.33677
7.94675,88,816,565.851
7.95974,88,817,566.68808
7.96773,88,818,567.20295
7.97966,87,819,567.97172
7.98764,87,820,568.48595
8.00064,87,821,569.32367
8.00862,86,822,569.83791
8.02055,86,823,570.60667
8.02853,85,824,571.12091
8.04153,85,826,571.95863
8.04948,85,827,572.47092
8.06144,84,828,573.24163
8.07042,84,829,573.8203
8.08239,84,830,574.59164
8.09037,83,831,575.10588
8.10233,83,832,575.87658
8.11131,82,833,576.45525
8.12328,82,834,577.2266
8.13126,82,835,577.74083
8.14323,81,836,578.51217
8.1522,81,837,579.0902
8.16417,81,838,579.86155
8.17614,80,839,580.63289
8.18511,80,840,581.21092
8.19708,79,841,581.98227
8.20506,79,842,582.4965
8.21703,79,843,583.26785
8.22601,78,844,583.84652
8.238,78,845,584.61915
8.24595,78,846,585.13145
8.25792,77,848,585.9028
8.2669,77,849,586.48147
8.27889,77,850,587.2541
8.28784,76,851,587.83084
8.29981,76,852,588.60219
8.30779,75,853,589.11642
8.31979,75,855,589.8897
8.32773,75,856,590.40135
8.3407,74,857,591.23714
8.34868,74,858,591.75137
8.36065,74,859,592.52272
8.36862,73,860,593.03631
8.38162,73,862,593.87403
8.3896,72,863,594.38826
8.40154,72,864,595.15767
8.40951,72,865,595.67126
8.42248,71,866,596.50704
8.43049,71,867,597.02321
8.44243,71,869,597.79262
8.45041,70,870,598.30685
8.46337,70,871,599.142
8.47235,70,872,599.72067
8.48332,69,873,600.42757
8.4913,69,874,600.9418
8.50429,68,875,601.77888
8.51227,68,876,602.29311
8.52421,68,877,603.06252
8.53318,67,878,603.64055
8.54518,67,879,604.41383
8.55316,67,880,604.92806
8.5651,66,881,605.69748
8.57407,66,882,606.2755
8.58607,65,883,607.04878
8.59402,65,884,607.56108
8.60599,65,885,608.33243
8.61499,64,886,608.91239
8.62696,64,887,609.68373
8.63491,64,888,610.19603
8.64788,63,889,611.03182
8.65586,63,890,611.54605
8.66783,62,891,612.3174
8.6758,62,892,612.83098
8.68877,62,893,613.66677
8.69675,61,894,614.181
8.70871,61,895,614.9517
8.72068,61,896,615.72305
8.72966,60,897,616.30172
8.74165,60,898,617.07436
8.74961,59,899,617.5873
8.76257,59,900,618.42244
8.77055,59,901,618.93667
8.78252,58,902,619.70802
8.7905,58,903,620.22225
8.80346,57,904,621.05739
8.81144,57,905,621.57163
8.82341,57,906,622.34297
8.83139,56,907,622.8572
8.84435,56,908,623.69235
8.85233,56,909,624.20658
8.8643,55,910,624.97792
8.87228,55,911,625.49216
8.88524,55,912,626.3273
8.89322,54,913,626.84153
8.90519,54,914,627.61288
8.91416,54,915,628.1909
8.92613,53,917,628.96225
8.93414,53,918,629.47841
8.94608,52,919,630.24783
8.95505,52,920,630.82585
8.96703,52,921,631.59785
8.97503,51,922,632.11337
8.98897,51,924,633.01166
8.99595,51,925,633.46145
9.00792,50,926,634.2328
9.0159,50,927,634.74703
9.02886,50,928,635.58217
9.03684,49,929,636.0964
9.0488,49,930,636.8671
9.05678,48,931,637.38134
9.06975,48,932,638.21712
9.07773,48,933,638.73135
9.0897,47,934,639.5027
9.0977,47,935,640.01822
9.11064,47,936,640.85207
9.11862,46,937,641.36631
9.1306,46,939,642.1383
9.13857,45,940,642.65188
9.15153,45,941,643.48703
9.15952,45,942,644.0019
9.17347,44,943,644.90084
9.17946,44,944,645.28683
9.19242,44,946,646.12198
9.2004,43,947,646.63621
9.21239,43,948,647.40884
9.22433,42,949,648.17826
9.23331,42,950,648.75693
9.2453,42,951,649.52956
9.25328,41,952,650.0438
9.26622,41,953,650.87765
9.2742,41,954,651.39188
9.2862,40,955,652.16516
9.29415,40,956,652.67746
9.30715,39,957,653.51518
9.31513,39,958,654.02941
9.32709,39,959,654.80011
9.33604,38,960,655.37685
9.34801,38,961,656.1482
9.35601,38,962,656.66372
9.36799,37,963,657.43571
9.37693,37,964,658.0118
9.38893,36,965,658.78508
9.39688,36,966,659.29738
9.40884,36,968,660.06808
9.41782,35,969,660.64675
9.42981,35,970,661.41939
9.43779,35,971,661.93362
9.45073,34,972,662.76747
9.45874,34,973,663.28364
9.4707,34,975,664.05434
9.47868,33,976,664.56857
9.49162,33,977,665.40243
9.4996,32,978,665.91666
9.51157,32,979,666.688
9.52054,32,980,667.26603
9.53251,31,981,668.03738
9.54049,31,982,668.55161
9.55249,31,983,669.32489
9.56044,30,984,669.83719
9.5734,30,985,670.67233
9.58138,29,986,671.18656
9.59338,29,987,671.95984
9.60136,29,988,672.47407
9.61429,28,989,673.30728
9.62227,28,990,673.82151
9.63424,28,991,674.59286
9.64322,27,992,675.17153
9.65518,27,993,675.94223
9.66516,27,994,676.58534
9.67513,26,995,677.22781
9.68411,26,996,677.80648
9.69607,25,997,678.57718
9.70405,25,998,679.09141
9.71602,25,999,679.86276
9.725,24,1000,680.44143
9.73697,24,1002,681.21278
9.74494,24,1003,681.72637
9.75791,23,1004,682.56215
9.76589,23,1005,683.07638
9.77786,22,1006,683.84773
9.78982,22,1007,684.61843
9.7988,22,1008,685.1971
9.81077,21,1009,685.96845
9.81875,21,1010,686.48268
9.83171,21,1011,687.31782
9.83969,20,1012,687.83206
9.85166,20,1013,688.6034
9.85964,19,1014,689.11763
9.8726,19,1015,689.95278
9.8806,19,1016,690.4683
9.89255,18,1018,691.23835
9.90053,18,1019,691.75259
9.91349,18,1020,692.58773
9.92147,17,1021,693.10196
9.93344,17,1022,693.87331
9.94142,16,1023,694.38754
9.95441,16,1025,695.22461
9.96239,16,1026,695.73884
9.97433,15,1027,696.50826
9.98231,15,1028,697.02249
9.99527,15,1029,697.85763
10.00325,14,1030,698.37186
10.01522,14,1031,699.14321
10.0232,13,1032,699.65744
10.03619,13,1033,700.49452
10.04414,13,1034,701.00681
10.05611,12,1035,701.77816
10.06509,12,1036,702.35683
10.07706,12,1038,703.12818
10.08504,11,1039,703.64241
10.097,11,1040,704.41311
10.10598,10,1041,704.99178
10.11798,10,1042,705.76506
10.12592,10,1043,706.27672
10.13789,9,1045,707.04806
10.14687,9,1046,707.62674
10.15884,9,1047,708.39808
10.16682,8,1048,708.91231
10.17878,8,1049,709.68302
10.18776,8,1050,710.26169
10.19973,7,1052,711.03303
